season,studio,gross
Q1 2011,Cinema Purgatorio,8784.0
Q1 2011,Eros International,993031.0
Q1 2011,Film Movement,9384.0
Q1 2011,First Run,346608.0
Q1 2011,Focus Features,30732701.0
Q1 2011,Fox Searchlight Pictures,17000621.0
Q1 2011,Freestyle Releasing,1128554.0
Q1 2011,GKIDS,16975.0
Q1 2011,IFC Films,155709.0
Q1 2011,Icarus Films,163962.0
Q1 2011,Image Entertainment,46029.0
Q1 2011,Indican Pictures,43197.0
Q1 2011,International Film Circuit,296048.0
Q1 2011,Janus Films,209339.0
Q1 2011,Kino International,489543.0
Q1 2011,Lionsgate,61042823.0
Q1 2011,Lorber Films,44971.0
Q1 2011,Magnolia Pictures,189383.0
Q1 2011,Music Box Films,11713877.0
Q1 2011,National Geographic Entertainment,44348.0
Q1 2011,Newmarket Films,2658943.0
Q1 2011,Olive Films,19631.0
Q1 2011,Oscilloscope,21527.0
Q1 2011,Paladin,1591034.0
Q1 2011,Paramount Pictures,267153737.0
Q1 2011,Peace Film,369129.0
Q1 2011,Phase 4 Films,105696.0
Q1 2011,Relativity Media,111004751.0
Q1 2011,Rialto Pictures,108320.0
Q1 2011,Roadside Attractions,5384014.0
Q1 2011,Rocky Mountain Pictures,408159.0
Q1 2011,SModcast Pictures,1065429.0
Q1 2011,Screen Gems,37300107.0
Q1 2011,Screen Media Films,65751.0
Q1 2011,Shorts International,1352152.0
Q1 2011,Sony Pictures Classics,8933897.0
Q1 2011,Sony Pictures Releasing,285360580.0
Q1 2011,Strand Releasing,119973.0
Q1 2011,Summit Entertainment,10721033.0
Q1 2011,The Cinema Guild,49723.0
Q1 2011,The Film Desk,78075.0
Q1 2011,The Samuel Goldwyn Company,11514.0
Q1 2011,The Weinstein Company,4814692.0
Q1 2011,Tostie Productions,13080.0
Q1 2011,Twentieth Century Fox,90580354.0
Q1 2011,UTV Motion Pictures,1287371.0
Q1 2011,Universal Pictures,171593190.0
Q1 2011,Variance Films,232727.0
Q1 2011,Vitagraph Films,518017.0
Q1 2011,Walt Disney Studios Motion Pictures,176253522.0
Q1 2011,Warner Bros.,350980443.0
Q1 2011,Worldplay,116109.0
Q1 2012,7A Productions,13093.0
Q1 2012,ATO Pictures,790421.0
Q1 2012,Anchor Bay Films,411746.0
Q1 2012,Argot Pictures,9269.0
Q1 2012,ArtAffects Entertainment,177729.0
Q1 2012,CBS Films,63381271.0
Q1 2012,China Lion Film Distribution,574639.0
Q1 2012,Cortelyou Films,2206.0
Q1 2012,Datari Turner Productions,10624.0
Q1 2012,Drafthouse Films,192397.0
Q1 2012,DreamWorks,18450127.0
Q1 2012,Eleven Arts,177802.0
Q1 2012,Eros International,770842.0
Q1 2012,First Run,55384.0
Q1 2012,Flicker Alley,50907.0
Q1 2012,Focus Features,540152.0
Q1 2012,Freestyle Releasing,4936.0
Q1 2012,GKIDS,350524.0
Q1 2012,IFC Films,57271.0
Q1 2012,Icarus Films,171505.0
Q1 2012,Indican Pictures,73477.0
Q1 2012,Janus Films,36986.0
Q1 2012,Kino International,50526.0
Q1 2012,Kino Lorber,44095.0
Q1 2012,Lionsgate,505662698.0
Q1 2012,Magnolia Pictures,6863337.0
Q1 2012,Millennium Entertainment,1041648.0
Q1 2012,Monterey Media,15363.0
Q1 2012,Music Box Films,1126525.0
Q1 2012,New Yorker Films,126085.0
Q1 2012,Nocturnal Features,180117.0
Q1 2012,Open Road Films (II),64335019.0
Q1 2012,Outsider Pictures,18000.0
Q1 2012,Paladin,31478.0
Q1 2012,Palisades Tartan,75465.0
Q1 2012,Paramount Pictures,53261944.0
Q1 2012,Paramount Vantage,4269426.0
Q1 2012,Relativity Media,153890410.0
Q1 2012,Roadside Attractions,10265769.0
Q1 2012,Rocky Mountain Pictures,69394.0
Q1 2012,Rogers & Cowan/PMK,73492.0
Q1 2012,S2BN Films,46715.0
Q1 2012,Screen Gems,187335069.0
Q1 2012,Shorts International,1702415.0
Q1 2012,Sony Pictures Classics,5146642.0
Q1 2012,Sony Pictures Releasing,190221669.0
Q1 2012,Strand Releasing,44352.0
Q1 2012,The Cinema Guild,262644.0
Q1 2012,The Film Desk,112219.0
Q1 2012,The Samuel Goldwyn Company,2199707.0
Q1 2012,The Weinstein Company,2182070.0
Q1 2012,Tribeca Film,77689.0
Q1 2012,Truly Indie,3161.0
Q1 2012,Twentieth Century Fox,212668725.0
Q1 2012,UTV Motion Pictures,1576490.0
Q1 2012,Universal Pictures,444539769.0
Q1 2012,Walt Disney Studios Motion Pictures,133815943.0
Q1 2012,Warner Bros.,409541716.0
Q1 2012,Well Go USA Entertainment,11018.0
Q1 2012,Worldplay,116109.0
Q1 2012,Zeitgeist Films,315726.0
Q1 2012,Zipporah Films,157782.0
Q1 2013,A24,15137257.0
Q1 2013,ATO Pictures,13472.0
Q1 2013,Abramorama,103028.0
Q1 2013,Anchor Bay Films,10461.0
Q1 2013,Arenas Entertainment,1561962.0
Q1 2013,Argot Pictures,6346.0
Q1 2013,Brainstorm Media,48785.0
Q1 2013,CBS Films,15179302.0
Q1 2013,Cinedigm Entertainment Group,63656.0
Q1 2013,Dada Films,17669.0
Q1 2013,Drafthouse Films,46021.0
Q1 2013,Driving With Our Eyes Shut,10724.0
Q1 2013,Entertainment One,26650.0
Q1 2013,Eros International,295066.0
Q1 2013,Film Movement,5872.0
Q1 2013,FilmDistrict,127437576.0
Q1 2013,First Run,777795.0
Q1 2013,Focus Features,39410836.0
Q1 2013,Fox Searchlight Pictures,1714221.0
Q1 2013,Freestyle Releasing,552981.0
Q1 2013,GKIDS,1002895.0
Q1 2013,GathrFilms,1690141.0
Q1 2013,House Lights Media,40293.0
Q1 2013,International Film Circuit,370218.0
Q1 2013,Kino Lorber,98094.0
Q1 2013,Lionsgate,210988753.0
Q1 2013,Magnolia Pictures,419742.0
Q1 2013,Millennium Entertainment,105095.0
Q1 2013,Monterey Media,57746.0
Q1 2013,Music Box Films,1070539.0
Q1 2013,Open Road Films (II),98841641.0
Q1 2013,Oscilloscope,6115.0
Q1 2013,Paramount Pictures,181245408.0
Q1 2013,RCR Distribution,1034589.0
Q1 2013,Relativity Media,105871953.0
Q1 2013,Rialto Pictures,24296.0
Q1 2013,Roadside Attractions,3346265.0
Q1 2013,Shorts International,2142342.0
Q1 2013,Sony Pictures Classics,4759391.0
Q1 2013,Steelyard Pictures,25000.0
Q1 2013,Striped Entertainment,6601.0
Q1 2013,The Cinema Guild,148291.0
Q1 2013,The Film Desk,128971.0
Q1 2013,The Weinstein Company,77853961.0
Q1 2013,Tribeca Film,126077.0
Q1 2013,Twentieth Century Fox,274218787.0
Q1 2013,UTV Motion Pictures,3201553.0
Q1 2013,Universal Pictures,206135100.0
Q1 2013,Variance Films,432155.0
Q1 2013,Walt Disney Studios Motion Pictures,232613195.0
Q1 2013,Warner Bros.,297799369.0
Q1 2013,Well Go USA Entertainment,457806.0
Q1 2013,Zeitgeist Films,355202.0
Q1 2014,A24,1008726.0
Q1 2014,Abramorama,271956.0
Q1 2014,Adopt Films,557700.0
Q1 2014,Anchor Bay Films,58959.0
Q1 2014,Argot Pictures,6601.0
Q1 2014,ArtMattan Productions,6505.0
Q1 2014,Barking Cow Media Group,13385.0
Q1 2014,Big World Pictures,52470.0
Q1 2014,Brothers' Ink Productions,3496.0
Q1 2014,China Lion Film Distribution,428318.0
Q1 2014,Cinedigm Entertainment Group,141151.0
Q1 2014,Cohen Media Group,447548.0
Q1 2014,Dada Films,13769.0
Q1 2014,Doppelganger Releasing,2734.0
Q1 2014,Drafthouse Films,32846.0
Q1 2014,Eleven Arts,341338.0
Q1 2014,Entertainment One,123854.0
Q1 2014,Eros International,2202986.0
Q1 2014,Film Movement,142037.0
Q1 2014,First Run,20753.0
Q1 2014,Focus Features,33848569.0
Q1 2014,Focus World,8425.0
Q1 2014,Fox Searchlight Pictures,59301324.0
Q1 2014,Fox Trail Productions,5579.0
Q1 2014,Freestyle Releasing,60755732.0
Q1 2014,GKIDS,262075.0
Q1 2014,GathrFilms,1690141.0
Q1 2014,IFC Films,20474.0
Q1 2014,Icarus Films,20694.0
Q1 2014,Indican Pictures,20567.0
Q1 2014,Kino Lorber,228339.0
Q1 2014,Lionsgate,211606713.0
Q1 2014,Long Shot Factory,43393.0
Q1 2014,Magnolia Pictures,865717.0
Q1 2014,Millennium Entertainment,215240.0
Q1 2014,Monterey Media,91401.0
Q1 2014,Music Box Films,2262012.0
Q1 2014,Open Road Films (II),74760059.0
Q1 2014,Oscilloscope,40169.0
Q1 2014,Paladin,141666.0
Q1 2014,Parade Deck Films,1500.0
Q1 2014,Paramount Pictures,199795695.0
Q1 2014,Phantom Pain Films,400.0
Q1 2014,RADiUS-TWC,64065.0
Q1 2014,Relativity Media,30697999.0
Q1 2014,Reliance Big Pictures,646035.0
Q1 2014,Rialto Pictures,48639.0
Q1 2014,Roadside Attractions,3969557.0
Q1 2014,Scarlet Sky Productions,3648.0
Q1 2014,Screen Gems,48637684.0
Q1 2014,Screen Media Films,48713.0
Q1 2014,Shorts International,2171849.0
Q1 2014,Sony Pictures Classics,9181017.0
Q1 2014,Sony Pictures Releasing,137652572.0
Q1 2014,Strand Releasing,93218.0
Q1 2014,Striped Entertainment,2621.0
Q1 2014,Ten Furlongs,1064454.0
Q1 2014,The Film Arcade,4756.0
Q1 2014,The Film Collaborative,27410.0
Q1 2014,The Film Desk,71717.0
Q1 2014,The Samuel Goldwyn Company,269093.0
Q1 2014,The Weinstein Company,7791979.0
Q1 2014,Tribeca Film,11247.0
Q1 2014,Twentieth Century Fox,186924328.0
Q1 2014,UTV Motion Pictures,529136.0
Q1 2014,Universal Pictures,250545050.0
Q1 2014,Variance Films,84074.0
Q1 2014,Vitagraph Films,39097.0
Q1 2014,Walt Disney Studios Motion Pictures,95542619.0
Q1 2014,Warner Bros.,515394116.0
Q1 2014,Well Go USA Entertainment,797115.0
Q1 2014,Zeitgeist Films,97170.0
Q1 2015,A24,7375215.0
Q1 2015,Aascar Film,1449232.0
Q1 2015,Abramorama,177846.0
Q1 2015,Amplify,627849.0
Q1 2015,BBC Worldwide North America,41297.0
Q1 2015,Big World Pictures,724.0
Q1 2015,Bleecker Street Media,5637066.0
Q1 2015,CJ Entertainment,644994.0
Q1 2015,China Lion Film Distribution,671158.0
Q1 2015,Cinelou Films,1951776.0
Q1 2015,Cinema Libre Studio,23262.0
Q1 2015,Cohen Media Group,1667272.0
Q1 2015,Distrib Films,7424.0
Q1 2015,Drafthouse Films,106775.0
Q1 2015,Eleven Arts,524451.0
Q1 2015,Eros International,1273352.0
Q1 2015,FIP,146591.0
Q1 2015,Film Movement,181004.0
Q1 2015,FilmBuff,113169.0
Q1 2015,First Run,16910.0
Q1 2015,Focus Features,1171559.0
Q1 2015,Focus World,331540.0
Q1 2015,Fox Searchlight Pictures,92322562.0
Q1 2015,Freestyle Releasing,2116763.0
Q1 2015,GathrFilms,77272.0
Q1 2015,Gravitas Ventures,199980.0
Q1 2015,IFC Films,54275.0
Q1 2015,Icarus Films,163962.0
Q1 2015,Indican Pictures,2250.0
Q1 2015,International Film Circuit,296973.0
Q1 2015,Janus Films,36923.0
Q1 2015,Kino Lorber,184282.0
Q1 2015,Lionsgate,179154303.0
Q1 2015,Magnolia Pictures,1528314.0
Q1 2015,Monterey Media,29065.0
Q1 2015,Monument Releasing,3740.0
Q1 2015,Music Box Films,1039026.0
Q1 2015,Open Road Films (II),16667433.0
Q1 2015,Oscilloscope,14591.0
Q1 2015,Paramount Pictures,197656924.0
Q1 2015,Pure Flix Entertainment,12985600.0
Q1 2015,RADiUS-TWC,15220825.0
Q1 2015,Relativity Media,73874082.0
Q1 2015,Rialto Pictures,86507.0
Q1 2015,Roadside Attractions,1270847.0
Q1 2015,Screen Gems,64460211.0
Q1 2015,Shorts International,2412593.0
Q1 2015,Sony Pictures Releasing,31569268.0
Q1 2015,Strand Releasing,93687.0
Q1 2015,The American Film Company,4646.0
Q1 2015,The Cinema Guild,58403.0
Q1 2015,The Film Arcade,35093.0
Q1 2015,The Film Desk,76964.0
Q1 2015,The Weinstein Company,16738.0
Q1 2015,Thinking Man Films,925576.0
Q1 2015,Tribeca Film,9481.0
Q1 2015,Twentieth Century Fox,404955878.0
Q1 2015,Universal Pictures,226819855.0
Q1 2015,Vertical Entertainment,68372.0
Q1 2015,Walt Disney Studios Motion Pictures,254012581.0
Q1 2015,Warner Bros.,355150890.0
Q1 2015,Well Go USA Entertainment,394412.0
Q1 2016,25th Frame,29495.0
Q1 2016,A24,23704780.0
Q1 2016,Abramorama,63241.0
Q1 2016,Amplify,1186426.0
Q1 2016,ArtMattan Productions,2760.0
Q1 2016,BBC Worldwide North America,7516.0
Q1 2016,Big World Pictures,106597.0
Q1 2016,Bleecker Street Media,18704595.0
Q1 2016,Brainstorm Media,6896.0
Q1 2016,CJ Entertainment,109916.0
Q1 2016,China Lion Film Distribution,1209592.0
Q1 2016,Cohen Media Group,658218.0
Q1 2016,Drafthouse Films,3827261.0
Q1 2016,Entertainment One,1504152.0
Q1 2016,Eros International,378869.0
Q1 2016,FIP,4122269.0
Q1 2016,FUNimation Entertainment,629009.0
Q1 2016,Film Movement,7925.0
Q1 2016,FilmRise,32766.0
Q1 2016,First Run,29480.0
Q1 2016,Five & Two Pictures,18521.0
Q1 2016,Focus Features,114815129.0
Q1 2016,Freestyle Releasing,316517.0
Q1 2016,GKIDS,748731.0
Q1 2016,Grasshopper Film,88581.0
Q1 2016,Gravitas Ventures,41761.0
Q1 2016,IFC Films,678203.0
Q1 2016,Icarus Films,40460.0
Q1 2016,Indican Pictures,12101.0
Q1 2016,International Film Circuit,76647.0
Q1 2016,Janus Films,139877.0
Q1 2016,Kino Lorber,222744.0
Q1 2016,Linn Productions,35839.0
Q1 2016,Lionsgate,178393539.0
Q1 2016,Magnolia Pictures,636969.0
Q1 2016,MarVista Entertainment,1598.0
Q1 2016,Menemsha Films,1057373.0
Q1 2016,Monterey Media,17335.0
Q1 2016,Music Box Films,61038.0
Q1 2016,Open Road Films (II),24326237.0
Q1 2016,Oscilloscope,11553.0
Q1 2016,Pan Media & Entertainment,125616.0
Q1 2016,Paramount Pictures,180268522.0
Q1 2016,Reliance Big Pictures,1124045.0
Q1 2016,Rialto Pictures,66097.0
Q1 2016,Roadside Attractions,14591486.0
Q1 2016,STX Entertainment,35819556.0
Q1 2016,Screen Gems,10938134.0
Q1 2016,Shorts International,2816816.0
Q1 2016,Sony Pictures Classics,1646788.0
Q1 2016,Sony Pictures Releasing,81904342.0
Q1 2016,Starz Digital Media,135026.0
Q1 2016,Strand Releasing,51337.0
Q1 2016,The Film Collaborative,130152.0
Q1 2016,The Weinstein Company,1513793.0
Q1 2016,Thinking Man Films,925576.0
Q1 2016,Transatlantic,36885.0
Q1 2016,Twentieth Century Fox,525167493.0
Q1 2016,UTV Motion Pictures,605730.0
Q1 2016,Universal Pictures,180632515.0
Q1 2016,Walt Disney Studios Motion Pictures,367188107.0
Q1 2016,Warner Bros.,516468990.0
Q1 2016,Zeitgeist Films,13739.0
Q1 2017,A24,26146.0
Q1 2017,Abramorama,207144.0
Q1 2017,Argot Pictures,16611.0
Q1 2017,Arrow Films,202715.0
Q1 2017,BH Tilt,12470612.0
Q1 2017,Bleecker Street Media,1783421.0
Q1 2017,Bond/360,41072.0
Q1 2017,Broad Green Pictures,443684.0
Q1 2017,CBS Films,1274420.0
Q1 2017,CJ Entertainment,104874.0
Q1 2017,China Lion Film Distribution,1385158.0
Q1 2017,Cinema Libre Studio,19135.0
Q1 2017,Cohen Media Group,2402067.0
Q1 2017,Distrib Films,5659.0
Q1 2017,Eleven Arts,1972403.0
Q1 2017,Entertainment One,2844490.0
Q1 2017,FIP,4312439.0
Q1 2017,FUNimation Entertainment,423593.0
Q1 2017,Fathom Events,5900302.0
Q1 2017,Film Movement,281396.0
Q1 2017,FilmRise,20754.0
Q1 2017,First Run,19705.0
Q1 2017,Focus Features,17445186.0
Q1 2017,Focus World,514870.0
Q1 2017,Fox Searchlight Pictures,8054988.0
Q1 2017,GKIDS,309766.0
Q1 2017,GathrFilms,6899.0
Q1 2017,Good Deed Entertainment,35312.0
Q1 2017,IFC Films,1311058.0
Q1 2017,Icarus Films,65937.0
Q1 2017,Indican Pictures,161576.0
Q1 2017,Janus Films,61194.0
Q1 2017,Kino Lorber,248333.0
Q1 2017,Lionsgate,244200598.0
Q1 2017,Magnolia Pictures,7377778.0
Q1 2017,Matson Films,103.0
Q1 2017,Menemsha Films,1200885.0
Q1 2017,Monterey Media,33760.0
Q1 2017,Music Box Films,895358.0
Q1 2017,Open Road Films (II),35304830.0
Q1 2017,Oscilloscope,2840657.0
Q1 2017,Paladin,240978.0
Q1 2017,Parade Deck Films,46740.0
Q1 2017,Paramount Pictures,146625154.0
Q1 2017,Purdie Distribution,97727.0
Q1 2017,Rialto Pictures,46041.0
Q1 2017,Roadside Attractions,557241.0
Q1 2017,STX Entertainment,30281100.0
Q1 2017,Screen Gems,57184041.0
Q1 2017,Screenvision,1009582.0
Q1 2017,Sony Pictures Classics,921656.0
Q1 2017,Sony Pictures Releasing,31122830.0
Q1 2017,Strand Releasing,44190.0
Q1 2017,The Cinema Guild,49572.0
Q1 2017,The Orchard,92944.0
Q1 2017,The Weinstein Company,20013091.0
Q1 2017,Twentieth Century Fox,409339341.0
Q1 2017,Under The Milky Way,62510.0
Q1 2017,Universal Pictures,538095255.0
Q1 2017,Walt Disney Studios Motion Pictures,504014165.0
Q1 2017,Warner Bros.,529721380.0
Q1 2017,Well Go USA Entertainment,804846.0
Q1 2018,A24,14410.0
Q1 2018,Abramorama,50089.0
Q1 2018,Affirm Films,17560475.0
Q1 2018,ArtMattan Productions,10430.0
Q1 2018,Atlas Distribution Company,69431.0
Q1 2018,Bleecker Street Media,7847502.0
Q1 2018,CJ Entertainment,248484.0
Q1 2018,Carusel,12954.0
Q1 2018,China Lion Film Distribution,406210.0
Q1 2018,Cinedigm Entertainment Group,3350.0
Q1 2018,Cohen Media Group,760130.0
Q1 2018,Driving With Our Eyes Shut,10724.0
Q1 2018,Entertainment Studios Motion Pictures,6115825.0
Q1 2018,Eros International,1086314.0
Q1 2018,FIP,1319579.0
Q1 2018,Fathom Events,14369849.0
Q1 2018,Film Movement,540796.0
Q1 2018,FilmRise,7470.0
Q1 2018,First Run,7014.0
Q1 2018,Focus Features,6261825.0
Q1 2018,Fox Searchlight Pictures,31892516.0
Q1 2018,GKIDS,2490804.0
Q1 2018,GathrFilms,391785.0
Q1 2018,Gaumont British Picture Corporation,337540.0
Q1 2018,Grasshopper Film,37560.0
Q1 2018,Gravitas Ventures,128746.0
Q1 2018,Great Point Media,39985.0
Q1 2018,Greenwich Entertainment,607290.0
Q1 2018,Hannover House,241645.0
Q1 2018,IFC Films,8131272.0
Q1 2018,Icarus Films,188917.0
Q1 2018,Indican Pictures,324668.0
Q1 2018,Janus Films,49634.0
Q1 2018,Kino Lorber,344992.0
Q1 2018,Lightyear Entertainment,87639.0
Q1 2018,Lionsgate,114406186.0
Q1 2018,Magnolia Pictures,735182.0
Q1 2018,Menemsha Films,12189.0
Q1 2018,Metro-Goldwyn-Mayer (MGM),34017028.0
Q1 2018,Music Box Films,270820.0
Q1 2018,Neon,200340.0
Q1 2018,Orion Pictures,6102076.0
Q1 2018,Oscilloscope,62104.0
Q1 2018,Outsider Films,73548.0
Q1 2018,Parade Deck Films,31750.0
Q1 2018,Paramount Pictures,75975172.0
Q1 2018,Pure Flix Entertainment,10448868.0
Q1 2018,Rialto Pictures,15586.0
Q1 2018,Roadside Attractions,102026927.0
Q1 2018,STX Entertainment,49917475.0
Q1 2018,Screen Gems,20877013.0
Q1 2018,Shorts International,1895840.0
Q1 2018,Sony Pictures Classics,1516540.0
Q1 2018,Sony Pictures Releasing,116923616.0
Q1 2018,Strand Releasing,99465.0
Q1 2018,The Cinema Guild,140771.0
Q1 2018,The Orchard,522339.0
Q1 2018,Twentieth Century Fox,145586404.0
Q1 2018,Under The Milky Way,19554.0
Q1 2018,Universal Pictures,404068280.0
Q1 2018,Vertical Entertainment,537625.0
Q1 2018,Walt Disney Studios Motion Pictures,800538174.0
Q1 2018,Warner Bros.,525222630.0
Q1 2018,Well Go USA Entertainment,783563.0
Q2 1989,Cinecom Pictures,2156471.0
Q2 1989,Columbia Pictures,112494738.0
Q2 1989,Corsair Pictures,1852655.0
Q2 1989,Hemdale,725131.0
Q2 1989,New Century,2983784.0
Q2 1989,Paramount Pictures,197171806.0
Q2 1989,The Samuel Goldwyn Company,624643.0
Q2 1989,Warner Bros.,251219801.0
Q2 1990,Academy Entertainment,13136.0
Q2 1990,Castle Hill Productions,3102.0
Q2 1990,Miramax,7724701.0
Q2 1990,Orion Classics,4595344.0
Q2 1990,Paramount Pictures,91578.0
Q2 1990,Sony Pictures Releasing,119394840.0
Q2 1990,Taurus Entertainment Company,129778.0
Q2 1990,The Samuel Goldwyn Company,4609953.0
Q2 1990,Troma,2218579.0
Q2 1990,Universal Pictures,104765470.0
Q2 1991,Avenue Pictures Productions,1108429.0
Q2 1991,Circle Films,336811.0
Q2 1991,Fine Line Features,1054638.0
Q2 1991,Hemdale,4234454.0
Q2 1991,Miramax,2611812.0
Q2 1991,Orion Classics,5575738.0
Q2 1991,The Samuel Goldwyn Company,4267035.0
Q2 1991,Universal Pictures,79699235.0
Q2 1991,Warner Bros.,165493908.0
Q2 1992,Castle Hill Productions,2343.0
Q2 1992,Concorde Pictures,789127.0
Q2 1992,Fine Line Features,2015810.0
Q2 1992,IRS Media,1543112.0
Q2 1992,Metro-Goldwyn-Mayer (MGM),5900.0
Q2 1992,Miramax,2331035.0
Q2 1992,New Line Cinema,21706101.0
Q2 1992,Orion Classics,5972311.0
Q2 1992,The Samuel Goldwyn Company,1723319.0
Q2 1992,Twentieth Century Fox,55473545.0
Q2 1992,Universal Pictures,174498524.0
Q2 1992,Warner Bros.,162831698.0
Q2 1993,Academy Entertainment,175340.0
Q2 1993,Cannon Film Distributors,135004.0
Q2 1993,Castle Hill Productions,23034.0
Q2 1993,Columbia Pictures,50016394.0
Q2 1993,IRS Media,593594.0
Q2 1993,Outsider Films,530833.0
Q2 1993,Sony Pictures Classics,7209692.0
Q2 1993,Universal Pictures,357067947.0
Q2 1994,Columbia Pictures,43622150.0
Q2 1994,Fine Line Features,6243722.0
Q2 1994,First Look International,147107.0
Q2 1994,Gramercy Pictures (I),256264.0
Q2 1994,Metro-Goldwyn-Mayer (MGM),19149757.0
Q2 1994,Miramax,51930348.0
Q2 1994,October Films,621392.0
Q2 1994,Paramount Pictures,42614912.0
Q2 1994,Sony Pictures Classics,308368.0
Q2 1994,Tara Releasing,124495.0
Q2 1994,Twentieth Century Fox,121248145.0
Q2 1994,Universal Pictures,507879171.0
Q2 1994,Walt Disney Studios Motion Pictures,74354283.0
Q2 1994,Warner Bros.,101631272.0
Q2 1995,First Look International,472370.0
Q2 1995,Lionsgate,152322.0
Q2 1995,Miramax,31695753.0
Q2 1995,October Films,434039.0
Q2 1995,Paramount Pictures,67047523.0
Q2 1995,Shadow Distribution,66229.0
Q2 1995,Sony Pictures Classics,6589400.0
Q2 1995,Sony Pictures Releasing,84882744.0
Q2 1995,Strand Releasing,152972.0
Q2 1995,Tara Releasing,10171.0
Q2 1995,The Samuel Goldwyn Company,686152.0
Q2 1995,Universal Pictures,281817871.0
Q2 1995,Walt Disney Studios Motion Pictures,535838322.0
Q2 1995,Warner Bros.,184031112.0
Q2 1996,Lionsgate,941414.0
Q2 1996,Miramax,22906489.0
Q2 1996,October Films,253986.0
Q2 1996,Orion Pictures,15938858.0
Q2 1996,Paramount Pictures,248029379.0
Q2 1996,Seventh Art Releasing,134485.0
Q2 1996,Sony Pictures Classics,12408986.0
Q2 1996,Sony Pictures Releasing,93809787.0
Q2 1996,Tara Releasing,14286.0
Q2 1996,Universal Pictures,128814019.0
Q2 1996,Walt Disney Studios Motion Pictures,134069511.0
Q2 1996,Warner Bros.,241721524.0
Q2 1997,Fine Line Features,317531.0
Q2 1997,Fox Searchlight Pictures,712095.0
Q2 1997,Gramercy Pictures (I),127923.0
Q2 1997,Lionsgate,265732.0
Q2 1997,Metro-Goldwyn-Mayer (MGM),9161691.0
Q2 1997,Miramax,16536759.0
Q2 1997,New Yorker Films,480941.0
Q2 1997,Paramount Pictures,61363304.0
Q2 1997,Plainview Pictures,3804.0
Q2 1997,Sony Pictures Classics,1230412.0
Q2 1997,Sony Pictures Releasing,130278373.0
Q2 1997,The Samuel Goldwyn Company,247202.0
Q2 1997,Triumph Releasing Corporation,294064.0
Q2 1997,Universal Pictures,229086679.0
Q2 1997,Walt Disney Studios Motion Pictures,200229674.0
Q2 1997,Warner Bros.,108183748.0
Q2 1997,Zeitgeist Films,282310.0
Q2 1998,Artisan Entertainment,1740156.0
Q2 1998,Cowboy Pictures,141587.0
Q2 1998,DreamWorks Distribution,26875268.0
Q2 1998,First Look International,4769.0
Q2 1998,First Run,227569.0
Q2 1998,Gramercy Pictures (I),3284793.0
Q2 1998,Lionsgate,2701620.0
Q2 1998,Metro-Goldwyn-Mayer (MGM),10023282.0
Q2 1998,Miramax,3550420.0
Q2 1998,New Line Cinema,7283871.0
Q2 1998,October Films,2052021.0
Q2 1998,Paramount Pictures,140464664.0
Q2 1998,Rainbow Releasing,1086181.0
Q2 1998,Sony Pictures Classics,10922649.0
Q2 1998,Sony Pictures Releasing,162796954.0
Q2 1998,Trimark Pictures,2178160.0
Q2 1998,Twentieth Century Fox,254583103.0
Q2 1998,Walt Disney Studios Motion Pictures,196003817.0
Q2 1998,Warner Bros.,24506709.0
Q2 1999,Artisan Entertainment,19877191.0
Q2 1999,Artistic License,846189.0
Q2 1999,Cowboy Pictures,44834.0
